Time,fps,PitchT,PitchF,DelayCounter,DelayTime
9.954581,47,5,1,0,0
9.975295,47,5,1,0,0
9.997066,47,5,1,0,0
10.01757,47,5,1,0,0
10.0377,47,5,1,0,0
10.0599,47,5,1,0,0
10.08079,47,5,1,0,0
10.10739,47,5,1,0,0
10.12891,47,5,1,0,0
10.15297,47,5,1,0,0
10.17375,47,5,1,0,0
10.19498,47,5,1,0,0
10.21574,47,5,1,0,0
10.24269,47,5,1,0,0
10.26321,47,5,1,0,0
10.28816,47,5,1,0,0
10.30839,47,5,1,0,0
10.32899,47,5,1,0,0
10.35104,47,5,1,0,0
10.37152,47,5,1,0,0
10.39868,47,5,1,0,0
10.41947,47,5,1,0,0
10.44019,47,5,1,0,0
10.46134,47,5,1,0,0
10.48671,47,5,1,0,0
10.50785,47,5,1,0,0
10.52915,47,5,1,0,0
10.54962,47,5,1,0,0
10.5704,47,5,1,0,0
10.59035,47,5,1,0,0
10.61094,47,5,1,0,0
10.63087,47,5,1,0,0
10.65463,47,5,1,0,0
10.68048,47,5,1,0,0
10.70234,47,5,1,0,0
10.7242,47,5,1,0,0
10.74637,47,5,1,0,0
10.76987,47,5,1,0,0
10.792,47,5,1,0,0
10.81586,47,5,1,0,0
10.83736,47,5,1,0,0
10.85914,47,5,1,0,0
10.88115,47,5,1,0,0
10.9043,47,5,1,0,0
10.93156,47,5,1,0,0
10.95382,47,5,1,0,0
10.98149,47,5,1,0,0
11.00379,47,5,1,0,0
11.02603,47,5,1,0,0
11.048,47,5,1,0,0
11.07173,47,5,1,0,0
11.09635,47,5,1,0,0
11.11944,47,5,1,0,0
11.14184,47,5,1,0,0
11.16419,47,5,1,0,0
11.18637,47,5,1,0,0
11.21031,47,5,1,0,0
11.23188,47,5,1,0,0
11.25457,47,5,1,0,0
11.27742,47,5,1,0,0
11.30458,47,5,1,0,0
11.32798,47,5,1,0,0
11.35202,47,5,1,0,0
11.37383,47,5,1,0,0
11.39701,44,5,1,0,0
11.41979,44,5,1,0,0
11.44488,44,5,1,0,0
11.46592,44,5,1,0,0
11.48689,44,5,1,0,0
11.50771,44,5,1,0,0
11.53003,44,5,1,0,0
11.55417,44,5,1,0,0
11.5753,44,5,1,0,0
11.59716,44,5,1,0,0
11.63978,44,5,1,0,0
11.661,44,5,1,0,0
11.68145,44,5,1,0,0
11.70202,44,5,1,0,0
11.72259,44,5,1,0,0
11.74407,44,5,1,0,0
11.76607,44,5,1,0,0
11.78684,44,5,1,0,0
11.81176,44,5,1,0,0
11.83287,44,5,1,0,0
11.85338,44,5,1,0,0
11.87366,44,5,1,0,0
11.8942,44,5,1,0,0
11.91508,44,5,1,0,0
11.93542,44,5,1,0,0
11.95613,44,5,1,0,0
11.97911,44,5,1,0,0
11.99954,44,5,1,0,0
12.01995,44,5,1,0,0
12.04076,44,5,1,0,0
12.06116,44,5,1,0,0
12.08148,44,5,1,0,0
12.1022,44,5,1,0,0
12.12313,44,5,1,0,0
12.14432,44,5,1,0,0
12.16481,44,5,1,0,0
12.18506,44,5,1,0,0
12.20582,44,5,1,0,0
12.22684,44,5,1,0,0
12.24802,44,5,1,0,0
12.2688,44,5,1,0,0
12.28983,44,5,1,0,0
12.31181,44,5,1,0,0
12.33371,44,5,1,0,0
12.35705,44,5,1,0,0
12.38432,45,5,1,0,0
12.40601,45,5,1,0,0
12.43315,45,5,1,0,0
12.45598,45,5,1,0,0
12.47845,45,5,1,0,0
12.49971,45,5,1,0,0
12.52167,45,5,1,0,0
12.54587,45,5,1,0,0
12.56978,45,5,1,0,0
12.59667,45,5,1,0,0
12.61714,45,5,1,0,0
12.63673,45,5,1,0,0
12.65752,45,5,1,0,0
12.68358,45,5,1,0,0
12.70595,45,5,1,0,0
12.7275,45,5,1,0,0
12.74847,45,5,1,0,0
12.76952,45,5,1,0,0
12.79047,45,5,1,0,0
12.81049,45,5,1,0,0
12.8306,45,5,1,0,0
12.85097,45,5,1,0,0
12.87284,45,5,1,0,0
12.89376,45,5,1,0,0
12.91445,45,5,1,0,0
12.93736,45,5,1,0,0
12.95783,45,5,1,0,0
12.97895,45,5,1,0,0
12.99991,45,5,1,0,0
13.02294,45,5,1,0,0
13.04376,45,5,1,0,0
13.06391,45,5,1,0,0
13.08461,45,5,1,0,0
13.10421,45,5,1,0,0
13.12481,45,5,1,0,0
13.14536,45,5,1,0,0
13.16576,45,5,1,0,0
13.18597,45,5,1,0,0
13.20572,45,5,1,0,0
13.22782,45,5,1,0,0
13.24988,45,5,1,0,0
13.27267,45,5,1,0,0
13.29605,45,5,1,0,0
13.31573,45,5,1,0,0
13.33855,45,5,1,0,0
13.36183,45,5,1,0,0
13.3837,46,5,1,0,0
13.40662,46,5,1,0,0
13.42806,46,5,1,0,0
13.44827,46,5,1,0,0
13.46873,46,5,1,0,0
13.49126,46,5,1,0,0
13.5133,46,5,1,0,0
13.53356,46,5,1,0,0
13.55393,46,5,1,0,0
13.57443,46,5,1,0,0
13.59672,46,5,1,0,0
13.61673,46,5,1,0,0
13.63719,46,5,1,0,0
13.6575,46,5,1,0,0
13.67772,46,5,1,0,0
13.69759,46,5,1,0,0
13.71779,46,5,1,0,0
13.73922,46,5,1,0,0
13.76123,46,5,1,0,0
13.7824,46,5,1,0,0
13.80343,46,5,1,0,0
13.82514,46,5,1,0,0
13.84648,46,5,1,0,0
13.86794,46,5,1,0,0
13.8901,46,5,1,0,0
13.91277,46,5,1,0,0
13.93465,46,5,1,0,0
13.957,46,5,1,0,0
13.97974,46,5,1,0,0
14.0009,46,5,1,0,0
14.02401,46,5,1,0,0
14.0462,46,5,1,0,0
14.06918,46,5,1,0,0
14.0909,46,5,1,0,0
14.11274,46,5,1,0,0
14.13463,46,5,1,0,0
14.15868,46,5,1,0,0
14.1807,46,5,1,0,0
14.20318,46,5,1,0,0
14.22595,46,5,1,0,0
14.2488,46,5,1,0,0
14.27163,46,5,1,0,0
14.29385,46,5,1,0,0
14.31598,46,5,1,0,0
14.33773,46,5,1,0,0
14.36071,46,5,1,0,0
14.38229,46,5,1,0,0
14.40641,47,5,1,0,0
14.42819,47,5,1,0,0
14.45057,47,5,1,0,0
14.47261,47,5,1,0,0
14.49395,47,5,1,0,0
14.51609,47,5,1,0,0
14.53727,47,5,1,0,0
14.56101,47,5,1,0,0
14.5834,47,5,1,0,0
14.61033,47,5,1,0,0
14.6339,47,5,1,0,0
14.65573,47,5,1,0,0
14.67822,47,5,1,0,0
14.70104,47,5,1,0,0
14.72295,47,5,1,0,0
14.74418,47,5,1,0,0
14.77111,47,5,1,0,0
14.79346,47,5,1,0,0
14.81868,47,5,1,0,0
14.84571,47,5,1,0,0
14.86687,47,5,1,0,0
14.88831,47,5,1,0,0
14.91066,47,5,1,0,0
14.93225,47,5,1,0,0
14.95366,47,5,1,0,0
14.97559,47,5,1,0,0
14.99835,47,5,1,0,0
15.0195,47,5,1,0,0
15.04151,47,5,1,0,0
15.0626,47,5,1,0,0
15.08348,47,5,1,0,0
15.10495,47,5,1,0,0
15.12626,47,5,1,0,0
15.14971,47,5,1,0,0
15.17849,47,5,1,0,0
15.20079,47,5,1,0,0
15.22237,47,5,1,0,0
15.24933,47,5,1,0,0
15.27024,47,5,1,0,0
15.29268,47,5,1,0,0
15.31436,47,5,1,0,0
15.33821,47,5,1,0,0
15.36238,47,5,1,0,0
15.38413,43,5,1,0,0
15.4058,43,5,1,0,0
15.42826,43,5,1,0,0
15.45546,43,5,1,0,0
15.47771,43,5,1,0,0
15.49887,43,5,1,0,0
15.51971,43,5,1,0,0
15.54064,43,5,1,0,0
15.5616,43,5,1,0,0
15.58338,43,5,1,0,0
15.60623,43,5,1,0,0
15.62767,43,5,1,0,0
15.65488,43,5,1,0,0
15.68302,43,5,1,0,0
15.70507,43,5,1,0,0
15.72779,43,5,1,0,0
15.75572,43,5,1,0,0
15.78043,43,5,1,0,0
15.8023,43,5,1,0,0
15.82525,43,5,1,0,0
15.84792,43,5,1,0,0
15.86917,43,5,1,0,0
15.89106,43,5,1,0,0
15.91405,43,5,1,0,0
15.93654,43,5,1,0,0
15.95848,43,5,1,0,0
15.98076,43,5,1,0,0
16.00246,43,5,1,0,0
16.02629,43,5,1,0,0
16.04785,43,5,1,0,0
16.07016,43,5,1,0,0
16.09302,43,5,1,0,0
16.11481,43,5,1,0,0
16.13668,43,5,1,0,0
16.15969,43,5,1,0,0
16.18223,43,5,1,0,0
16.20347,43,5,1,0,0
16.22725,43,5,1,0,0
16.2478,43,5,1,0,0
16.26867,43,5,1,0,0
16.29042,43,5,1,0,0
16.31696,43,5,1,0,0
16.33807,43,5,1,0,0
16.36056,43,5,1,0,0
16.38204,43,5,1,0,0
16.40317,45,5,1,0,0
16.42429,45,5,1,0,0
16.44764,45,5,1,0,0
16.46904,45,5,1,0,0
16.49063,45,5,1,0,0
16.51244,45,5,1,0,0
16.53398,45,5,1,0,0
16.55601,45,5,1,0,0
16.57781,45,5,1,0,0
16.60011,45,5,1,0,0
16.62152,45,5,1,0,0
16.64408,45,5,1,0,0
16.66551,45,5,1,0,0
16.68733,45,5,1,0,0
16.70833,45,5,1,0,0
16.73012,45,5,1,0,0
16.75168,45,5,1,0,0
16.77791,45,5,1,0,0
16.79894,45,5,1,0,0
16.81974,45,5,1,0,0
16.84122,45,5,1,0,0
16.86214,45,5,1,0,0
16.8834,45,5,1,0,0
16.90608,45,5,1,0,0
16.92773,45,5,1,0,0
16.94924,45,5,1,0,0
16.97088,45,5,1,0,0
16.99218,45,5,1,0,0
17.01408,45,5,1,0,0
17.04177,45,5,1,0,0
17.06334,45,5,1,0,0
17.08594,45,5,1,0,0
17.10729,45,5,1,0,0
17.12868,45,5,1,0,0
17.14935,45,5,1,0,0
17.17125,45,5,1,0,0
17.19208,45,5,1,0,0
17.21406,45,5,1,0,0
17.23519,45,5,1,0,0
17.25562,45,5,1,0,0
17.27701,45,5,1,0,0
17.2988,45,5,1,0,0
17.32182,45,5,1,0,0
17.34483,45,5,1,0,0
17.36641,45,5,1,0,0
17.38815,45,5,1,0,0
17.41015,45,5,1,0,0
17.43178,45,5,1,0,0
17.45403,45,5,1,0,0
17.48184,45,5,1,0,0
17.50309,45,5,1,0,0
17.53025,45,5,1,0,0
17.55239,45,5,1,0,0
17.57639,45,5,1,0,0
17.59957,45,5,1,0,0
17.62352,45,5,1,0,0
17.64703,45,5,1,0,0
17.66834,45,5,1,0,0
17.6907,45,5,1,0,0
17.71291,45,5,1,0,0
17.73524,45,5,1,0,0
17.75709,45,5,1,0,0
17.77803,45,5,1,0,0
17.79917,45,5,1,0,0
17.81993,45,5,1,0,0
17.84369,45,5,1,0,0
17.86473,45,5,1,0,0
17.88577,45,5,1,0,0
17.90988,45,5,1,0,0
17.9337,45,5,1,0,0
17.9563,45,5,1,0,0
17.97857,45,5,1,0,0
18.00051,45,5,1,0,0
18.02466,45,5,1,0,0
18.04658,45,5,1,0,0
18.06889,45,5,1,0,0
18.09192,45,5,1,0,0
18.11426,45,5,1,0,0
18.13636,45,5,1,0,0
18.16033,45,5,1,0,0
18.18269,45,5,1,0,0
18.20655,45,5,1,0,0
18.22881,45,5,1,0,0
18.25121,45,5,1,0,0
18.27581,45,5,1,0,0
18.29715,45,5,1,0,0
18.32345,45,5,1,0,0
18.34586,45,5,1,0,0
18.36813,45,5,1,0,0
18.39038,44,5,1,0,0
18.41232,44,5,1,0,0
18.43435,44,5,1,0,0
18.45613,44,5,1,0,0
18.47751,44,5,1,0,0
18.49883,44,5,1,0,0
18.52187,44,5,1,0,0
18.54495,44,5,1,0,0
18.57239,44,5,1,0,0
18.59462,44,5,1,0,0
18.62314,44,5,1,0,0
18.64481,44,5,1,0,0
18.6668,44,5,1,0,0
18.6899,44,5,1,0,0
18.71119,44,5,1,0,0
18.73406,44,5,1,0,0
18.76142,44,5,1,0,0
18.78396,44,5,1,0,0
18.80723,44,5,1,0,0
18.83094,44,5,1,0,0
18.85332,44,5,1,0,0
18.87869,44,5,1,0,0
18.89986,44,5,1,0,0
18.92247,44,5,1,0,0
18.94439,44,5,1,0,0
18.96621,44,5,1,0,0
18.98857,44,5,1,0,0
19.00956,44,5,1,0,0
19.03176,44,5,1,0,0
19.05418,44,5,1,0,0
19.07567,44,5,1,0,0
19.1028,44,5,1,0,0
19.12641,44,5,1,0,0
19.14867,44,5,1,0,0
19.17017,44,5,1,0,0
19.19225,44,5,1,0,0
19.21498,44,5,1,0,0
19.24295,44,5,1,0,0
19.26509,44,5,1,0,0
19.28571,44,5,1,0,0
19.30775,44,5,1,0,0
19.32967,44,5,1,0,0
19.35241,44,5,1,0,0
19.37339,44,5,1,0,0
19.39484,44,5,1,0,0
19.41645,44,5,1,0,0
19.44262,44,5,1,0,0
19.46935,44,5,1,0,0
19.49073,44,5,1,0,0
19.51244,44,5,1,0,0
19.53407,44,5,1,0,0
19.55547,44,5,1,0,0
19.57648,44,5,1,0,0
19.59824,44,5,1,0,0
19.61976,44,5,1,0,0
19.64142,44,5,1,0,0
19.66574,44,5,1,0,0
19.68819,44,5,1,0,0
19.71003,44,5,1,0,0
19.73141,44,5,1,0,0
19.75324,44,5,1,0,0
19.77725,44,5,1,0,0
19.80087,44,5,1,0,0
19.82372,44,5,1,0,0
19.84567,44,5,1,0,0
19.86686,44,5,1,0,0
19.90656,44,5,1,0,0
19.93095,44,5,1,0,0
19.95292,44,5,1,0,0
19.97557,44,5,1,0,0
19.99702,44,5,1,0,0
20.02013,44,5,1,0,0
20.0435,44,5,1,0,0
20.06625,44,5,1,0,0
20.08852,44,5,1,0,0
20.11267,44,5,1,0,0
20.1364,44,5,1,0,0
20.15874,44,5,1,0,0
20.19777,44,5,1,0,0
20.2205,44,5,1,0,0
20.24441,44,5,1,0,0
20.26688,44,5,1,0,0
20.29018,44,5,1,0,0
20.31317,44,5,1,0,0
20.33629,44,5,1,0,0
20.35856,44,5,1,0,0
20.38189,44,5,1,0,0
20.40413,43,5,1,0,0
20.42678,43,5,1,0,0
20.45139,43,5,1,0,0
20.47571,43,5,1,0,0
20.49926,43,5,1,0,0
20.52373,43,5,1,0,0
20.54862,43,5,1,0,0
20.57138,43,5,1,0,0
20.59516,43,5,1,0,0
20.61877,43,5,1,0,0
20.64218,43,5,1,0,0
20.66664,43,5,1,0,0
20.69005,43,5,1,0,0
20.7135,43,5,1,0,0
20.73819,43,5,1,0,0
20.76081,43,5,1,0,0
20.78487,43,5,1,0,0
20.81174,43,5,1,0,0
20.83485,43,5,1,0,0
20.85868,43,5,1,0,0
20.88178,43,5,1,0,0
20.90619,43,5,1,0,0
20.929,43,5,1,0,0
20.95151,43,5,1,0,0
20.97601,43,5,1,0,0
20.99917,43,5,1,0,0
21.02266,43,5,1,0,0
21.0471,43,5,1,0,0
21.0702,43,5,1,0,0
21.09222,43,5,1,0,0
21.11377,43,5,1,0,0
21.13614,43,5,1,0,0
21.15814,43,5,1,0,0
21.18057,43,5,1,0,0
21.20984,43,5,1,0,0
21.2326,43,5,1,0,0
21.26011,43,5,1,0,0
21.28362,43,5,1,0,0
21.30773,43,5,1,0,0
21.33167,43,5,1,0,0
21.35587,43,5,1,0,0
21.37998,43,5,1,0,0
21.40371,42,5,1,0,0
21.42778,42,5,1,0,0
21.45028,42,5,1,0,0
21.47604,42,5,1,0,0
21.50117,42,5,1,0,0
21.52649,42,5,1,0,0
21.55013,42,5,1,0,0
21.57579,42,5,1,0,0
21.59967,42,5,1,0,0
21.622,42,5,1,0,0
21.64476,42,5,1,0,0
21.67554,42,5,1,0,0
21.69822,42,5,1,0,0
21.72578,42,5,1,0,0
21.7478,42,5,1,0,0
21.77047,42,5,1,0,0
21.79235,42,5,1,0,0
21.81591,42,5,1,0,0
21.83751,42,5,1,0,0
21.86088,42,5,1,0,0
21.88324,42,5,1,0,0
21.90557,42,5,1,0,0
21.92695,42,5,1,0,0
21.94927,42,5,1,0,0
21.97161,42,5,1,0,0
21.99927,42,5,1,0,0
22.02754,42,5,1,0,0
22.04993,42,5,1,0,0
22.09873,42,5,1,0,0
22.12118,42,5,1,0,0
22.14287,42,5,1,0,0
22.16479,42,5,1,0,0
22.1888,42,5,1,0,0
22.21047,42,5,1,0,0
22.23267,42,5,1,0,0
22.25759,42,5,1,0,0
22.27978,42,5,1,0,0
22.30293,42,5,1,0,0
22.32429,42,5,1,0,0
22.34906,42,5,1,0,0
22.37022,42,5,1,0,0
22.39189,41,5,1,0,0
22.41955,41,5,1,0,0
22.4423,41,5,1,0,0
22.46575,41,5,1,0,0
22.49013,41,5,1,0,0
22.51795,41,5,1,0,0
22.54051,41,5,1,0,0
22.56309,41,5,1,0,0
22.58621,41,5,1,0,0
22.6086,41,5,1,0,0
22.63112,41,5,1,0,0
22.65259,41,5,1,0,0
22.67453,41,5,1,0,0
22.69731,41,5,1,0,0
22.72017,41,5,1,0,0
22.74272,41,5,1,0,0
22.76548,41,5,1,0,0
22.78791,41,5,1,0,0
22.80997,41,5,1,0,0
22.83177,41,5,1,0,0
22.85481,41,5,1,0,0
22.87726,41,5,1,0,0
22.89986,41,5,1,0,0
22.92417,41,5,1,0,0
22.94679,41,5,1,0,0
22.97599,41,5,1,0,0
22.99885,41,5,1,0,0
23.02199,41,5,1,0,0
23.04551,41,5,1,0,0
23.0671,41,5,1,0,0
23.09022,41,5,1,0,0
23.11202,41,5,1,0,0
23.13352,41,5,1,0,0
23.1559,41,5,1,0,0
23.17875,41,5,1,0,0
23.20011,41,5,1,0,0
23.22217,41,5,1,0,0
23.2443,41,5,1,0,0
23.26532,41,5,1,0,0
23.28709,41,5,1,0,0
23.30825,41,5,1,0,0
23.3301,41,5,1,0,0
23.35689,41,5,1,0,0
23.37833,41,5,1,0,0
23.3998,44,5,1,0,0
23.42181,44,5,1,0,0
23.444,44,5,1,0,0
23.46575,44,5,1,0,0
23.48735,44,5,1,0,0
23.5139,44,5,1,0,0
23.53552,44,5,1,0,0
23.55767,44,5,1,0,0
23.57982,44,5,1,0,0
23.60386,44,5,1,0,0
23.62723,44,5,1,0,0
23.6485,44,5,1,0,0
23.67089,44,5,1,0,0
23.69266,44,5,1,0,0
23.71547,44,5,1,0,0
23.73812,44,5,1,0,0
23.76019,44,5,1,0,0
23.78252,44,5,1,0,0
23.80499,44,5,1,0,0
23.82633,44,5,1,0,0
23.85151,44,5,1,0,0
23.87558,44,5,1,0,0
23.89757,44,5,1,0,0
23.92058,44,5,1,0,0
23.94289,44,5,1,0,0
23.96521,44,5,1,0,0
23.98745,44,5,1,0,0
24.00881,44,5,1,0,0
24.03101,44,5,1,0,0
24.05875,44,5,1,0,0
24.08181,44,5,1,0,0
24.10523,44,5,1,0,0
24.13493,44,5,1,0,0
24.15793,44,5,1,0,0
24.1863,44,5,1,0,0
24.20995,44,5,1,0,0
24.23225,44,5,1,0,0
24.25469,44,5,1,0,0
24.27644,44,5,1,0,0
24.29897,44,5,1,0,0
24.32169,44,5,1,0,0
24.34352,44,5,1,0,0
24.36609,44,5,1,0,0
24.38887,43,5,1,0,0
24.41112,43,5,1,0,0
24.43321,43,5,1,0,0
24.46049,43,5,1,0,0
24.48932,43,5,1,0,0
24.5146,43,5,1,0,0
24.53723,43,5,1,0,0
24.56002,43,5,1,0,0
24.58477,43,5,1,0,0
24.6098,43,5,1,0,0
24.63279,43,5,1,0,0
24.6616,43,5,1,0,0
24.68344,43,5,1,0,0
24.71008,43,5,1,0,0
24.74063,43,5,1,0,0
24.77088,43,5,1,0,0
24.79261,43,5,1,0,0
24.81503,43,5,1,0,0
24.837,43,5,1,0,0
24.85788,43,5,1,0,0
24.88358,43,5,1,0,0
24.90893,43,5,1,0,0
24.93115,43,5,1,0,0
24.95212,43,5,1,0,0
24.97519,43,5,1,0,0
24.99716,43,5,1,0,0
25.01922,43,5,1,0,0
25.0439,43,5,1,0,0
25.065,43,5,1,0,0
25.08845,43,5,1,0,0
25.11517,43,5,1,0,0
25.1371,43,5,1,0,0
25.15874,43,5,1,0,0
25.18124,43,5,1,0,0
25.20498,43,5,1,0,0
25.22706,43,5,1,0,0
25.24754,43,5,1,0,0
25.26917,43,5,1,0,0
25.29055,43,5,1,0,0
25.31799,43,5,1,0,0
25.34536,43,5,1,0,0
25.36692,43,5,1,0,0
25.38914,42,5,1,0,0
25.41227,42,5,1,0,0
25.43466,42,5,1,0,0
25.46247,42,5,1,0,0
25.48477,42,5,1,0,0
25.50688,42,5,1,0,0
25.52912,42,5,1,0,0
25.55183,42,5,1,0,0
25.57482,42,5,1,0,0
25.59809,42,5,1,0,0
25.61948,42,5,1,0,0
25.64207,42,5,1,0,0
25.66424,42,5,1,0,0
25.68706,42,5,1,0,0
25.70867,42,5,1,0,0
25.7303,42,5,1,0,0
25.75236,42,5,1,0,0
25.77723,42,5,1,0,0
25.80231,42,5,1,0,0
25.8244,42,5,1,0,0
25.85353,42,5,1,0,0
25.88093,42,5,1,0,0
25.90483,42,5,1,0,0
25.93159,42,5,1,0,0
25.95337,42,5,1,0,0
25.9754,42,5,1,0,0
25.99921,42,5,1,0,0
26.02152,42,5,1,0,0
26.04337,42,5,1,0,0
26.06712,42,5,1,0,0
26.0939,42,5,1,0,0
26.11575,42,5,1,0,0
26.13842,42,5,1,0,0
26.15983,42,5,1,0,0
26.18183,42,5,1,0,0
26.20396,42,5,1,0,0
26.22859,42,5,1,0,0
26.25051,42,5,1,0,0
26.2728,42,5,1,0,0
26.29525,42,5,1,0,0
26.31737,42,5,1,0,0
26.33959,42,5,1,0,0
26.36158,42,5,1,0,0
26.38409,43,5,1,0,0
26.40555,43,5,1,0,0
26.42767,43,5,1,0,0
26.4554,43,5,1,0,0
26.47683,43,5,1,0,0
26.49828,43,5,1,0,0
26.52044,43,5,1,0,0
26.54221,43,5,1,0,0
26.56401,43,5,1,0,0
26.58742,43,5,1,0,0
26.60975,43,5,1,0,0
26.63222,43,5,1,0,0
26.65627,43,5,1,0,0
26.67807,43,5,1,0,0
26.69967,43,5,1,0,0
26.72155,43,5,1,0,0
26.74382,43,5,1,0,0
26.76533,43,5,1,0,0
26.78657,43,5,1,0,0
26.80789,43,5,1,0,0
26.82964,43,5,1,0,0
26.8515,43,5,1,0,0
26.87329,43,5,1,0,0
26.89521,43,5,1,0,0
26.92382,43,5,1,0,0
26.9466,43,5,1,0,0
26.97157,43,5,1,0,0
26.99637,43,5,1,0,0
27.01907,43,5,1,0,0
27.04144,43,5,1,0,0
27.06365,43,5,1,0,0
27.08573,43,5,1,0,0
27.10815,43,5,1,0,0
27.13038,43,5,1,0,0
27.15273,43,5,1,0,0
27.18042,43,5,1,0,0
27.2022,43,5,1,0,0
27.22569,43,5,1,0,0
27.2482,43,5,1,0,0
27.27591,43,5,1,0,0
27.29933,43,5,1,0,0
