Time,fps,PitchT,PitchF,DelayCounter,DelayTime
16.33009,29,5,1,0,0
16.36911,29,5,1,0,0
16.40308,29,5,1,0,0
16.43631,29,5,1,0,0
16.46964,29,5,1,0,0
16.50278,29,5,1,0,0
16.53882,29,5,1,0,0
16.57632,29,5,1,0,0
16.61355,29,5,1,9,0.3103448
16.64963,29,5,1,53,1.827586
16.68286,29,5,1,82,2.827586
16.71688,29,5,1,91,3.137931
16.75085,29,5,1,101,3.482759
16.78334,29,5,1,106,3.655172
16.81675,29,5,1,111,3.827586
16.85489,28,5,1,111,3.964286
16.90119,28,5,1,111,3.964286
16.93496,28,5,1,111,3.964286
16.96799,28,5,1,111,3.964286
17.00101,28,5,1,111,3.964286
17.03413,28,5,1,111,3.964286
17.07279,28,5,1,111,3.964286
17.10603,28,5,1,111,3.964286
17.13927,28,5,1,111,3.964286
17.17314,28,5,1,111,3.964286
17.20573,28,5,1,111,3.964286
17.23919,28,5,1,111,3.964286
17.27221,28,5,1,111,3.964286
17.30543,28,5,1,111,3.964286
17.3416,28,5,1,111,3.964286
17.37527,28,5,1,111,3.964286
17.40829,28,5,1,111,3.964286
17.44728,28,5,1,111,3.964286
17.48629,28,5,1,111,3.964286
17.51953,28,5,1,111,3.964286
17.5534,28,5,1,115,4.107143
17.58823,28,5,1,144,5.142857
17.62146,28,5,1,159,5.678571
17.65968,28,5,1,178,6.357143
17.69413,28,5,1,188,6.714286
17.7278,28,5,1,198,7.071429
17.76148,28,5,1,202,7.214286
17.79772,28,5,1,207,7.392857
17.83096,28,5,1,207,7.392857
17.86535,29,5,1,207,7.137931
17.90609,29,5,1,207,7.137931
17.93933,29,5,1,207,7.137931
17.97552,29,5,1,207,7.137931
18.01562,29,5,1,207,7.137931
18.05338,29,5,1,207,7.137931
18.10058,29,5,1,207,7.137931
18.13513,29,5,1,207,7.137931
18.16837,29,5,1,207,7.137931
18.2016,29,5,1,207,7.137931
18.23685,29,5,1,207,7.137931
18.27008,29,5,1,207,7.137931
18.30417,29,5,1,207,7.137931
18.3374,29,5,1,207,7.137931
18.37099,29,5,1,207,7.137931
18.40399,29,5,1,207,7.137931
18.44168,29,5,1,207,7.137931
18.47747,29,5,1,207,7.137931
18.5114,29,5,1,207,7.137931
18.54486,29,5,1,207,7.137931
18.5781,29,5,1,207,7.137931
18.61819,29,5,1,207,7.137931
18.66302,29,5,1,207,7.137931
18.70204,29,5,1,207,7.137931
18.73627,29,5,1,207,7.137931
18.76851,29,5,1,207,7.137931
18.8023,29,5,1,207,7.137931
18.83498,29,5,1,207,7.137931
18.86836,28,5,1,207,7.392857
18.90222,28,5,1,207,7.392857
18.93545,28,5,1,207,7.392857
18.96869,28,5,1,207,7.392857
19.00192,28,5,1,207,7.392857
19.03545,28,5,1,207,7.392857
19.06846,28,5,1,207,7.392857
19.10162,28,5,1,207,7.392857
19.13554,28,5,1,207,7.392857
19.16854,28,5,1,217,7.75
19.20318,28,5,1,231,8.25
19.24068,28,5,1,251,8.964286
19.27495,28,5,1,256,9.142858
19.30957,28,5,1,270,9.642858
19.34667,28,5,1,285,10.17857
19.38047,28,5,1,299,10.67857
22.07964,30,5,1,386,12.86667
22.11717,30,5,1,342,11.4
22.15305,30,5,1,323,10.76667
22.19133,30,5,1,309,10.3
22.22795,30,5,1,270,9
22.26877,30,5,1,256,8.533334
22.30543,30,5,1,236,7.866667
22.34466,30,5,1,231,7.7
22.37936,30,5,1,227,7.566667
22.4127,30,5,1,222,7.4
22.44594,30,5,1,217,7.233333
22.48073,30,5,1,217,7.233333
22.51858,30,5,1,217,7.233333
22.55196,30,5,1,217,7.233333
22.58506,30,5,1,217,7.233333
22.619,30,5,1,217,7.233333
22.6545,30,5,1,217,7.233333
22.68805,30,5,1,217,7.233333
22.7258,30,5,1,217,7.233333
22.75909,30,5,1,217,7.233333
22.79313,30,5,1,217,7.233333
22.82643,30,5,1,217,7.233333
22.85966,28,5,1,217,7.75
22.89358,28,5,1,217,7.75
22.92723,28,5,1,217,7.75
22.96274,28,5,1,217,7.75
22.996,28,5,1,217,7.75
23.03182,28,5,1,217,7.75
23.06505,28,5,1,217,7.75
23.09828,28,5,1,217,7.75
23.16293,28,5,1,275,9.821428
23.19927,28,5,1,362,12.92857
23.23251,28,5,1,405,14.46429
23.2691,28,5,1,415,14.82143
29.88416,30,5,1,613,20.43333
29.92052,30,5,1,613,20.43333
29.9565,30,5,1,613,20.43333
29.9929,30,5,1,613,20.43333
30.02613,30,5,1,613,20.43333
30.05936,30,5,1,613,20.43333
30.09305,30,5,1,613,20.43333
30.12708,30,5,1,613,20.43333
30.16051,30,5,1,613,20.43333
30.19374,30,5,1,613,20.43333
30.22739,30,5,1,613,20.43333
30.26042,30,5,1,613,20.43333
30.29344,30,5,1,613,20.43333
30.33138,30,5,1,613,20.43333
30.37146,30,5,1,613,20.43333
30.40569,30,5,1,613,20.43333
30.44138,30,5,1,613,20.43333
30.47467,30,5,1,613,20.43333
30.5079,30,5,1,613,20.43333
30.54143,30,5,1,613,20.43333
30.57467,30,5,1,613,20.43333
30.60888,30,5,1,613,20.43333
30.64211,30,5,1,613,20.43333
30.67535,30,5,1,613,20.43333
30.71071,30,5,1,613,20.43333
30.74395,30,5,1,613,20.43333
30.77984,30,5,1,613,20.43333
30.81359,30,5,1,613,20.43333
30.85155,30,5,1,613,20.43333
30.88524,29,5,1,613,21.13793
30.9189,29,5,1,613,21.13793
30.95511,29,5,1,613,21.13793
30.99191,29,5,1,613,21.13793
31.0262,29,5,1,613,21.13793
31.05943,29,5,1,613,21.13793
31.09717,29,5,1,613,21.13793
31.13252,29,5,1,613,21.13793
31.16864,29,5,1,613,21.13793
31.20187,29,5,1,613,21.13793
31.23789,29,5,1,613,21.13793
31.2749,29,5,1,613,21.13793
31.30829,29,5,1,613,21.13793
31.34225,29,5,1,613,21.13793
31.37549,29,5,1,613,21.13793
31.40985,29,5,1,613,21.13793
31.44308,29,5,1,613,21.13793
31.47632,29,5,1,613,21.13793
31.50972,29,5,1,613,21.13793
31.5439,29,5,1,613,21.13793
31.57738,29,5,1,613,21.13793
31.61038,29,5,1,613,21.13793
31.64361,29,5,1,613,21.13793
31.67688,29,5,1,613,21.13793
31.71012,29,5,1,613,21.13793
31.74545,29,5,1,613,21.13793
31.77986,29,5,1,613,21.13793
31.81353,29,5,1,613,21.13793
31.84633,29,5,1,613,21.13793
31.87965,29,5,1,613,21.13793
31.91486,29,5,1,613,21.13793
31.94862,29,5,1,613,21.13793
31.98428,29,5,1,613,21.13793
32.02158,29,5,1,613,21.13793
32.05515,29,5,1,613,21.13793
32.0885,29,5,1,613,21.13793
32.12329,29,5,1,613,21.13793
32.16297,29,5,1,613,21.13793
32.19679,29,5,1,613,21.13793
32.23787,29,5,1,613,21.13793
32.272,29,5,1,613,21.13793
32.30524,29,5,1,613,21.13793
32.33847,29,5,1,613,21.13793
32.37564,29,5,1,613,21.13793
32.41053,29,5,1,613,21.13793
32.44376,29,5,1,613,21.13793
32.47699,29,5,1,613,21.13793
32.51033,29,5,1,613,21.13793
32.54358,29,5,1,613,21.13793
32.57983,29,5,1,613,21.13793
32.61328,29,5,1,613,21.13793
32.64793,29,5,1,613,21.13793
32.6817,29,5,1,613,21.13793
32.7441,29,5,1,613,21.13793
32.78195,29,5,1,613,21.13793
32.8234,29,5,1,613,21.13793
32.85728,27,5,1,613,22.7037
32.89606,27,5,1,613,22.7037
32.92947,27,5,1,613,22.7037
32.96305,27,5,1,613,22.7037
33.00349,27,5,1,613,22.7037
33.04233,27,5,1,613,22.7037
33.07557,27,5,1,613,22.7037
33.11352,27,5,1,613,22.7037
33.1486,27,5,1,613,22.7037
33.18612,27,5,1,613,22.7037
33.22242,27,5,1,613,22.7037
33.25618,27,5,1,613,22.7037
33.28974,27,5,1,613,22.7037
33.32298,27,5,1,613,22.7037
33.35912,27,5,1,613,22.7037
33.39794,27,5,1,613,22.7037
33.43575,27,5,1,613,22.7037
33.47258,27,5,1,613,22.7037
33.50946,27,5,1,613,22.7037
33.54758,27,5,1,613,22.7037
33.58542,27,5,1,613,22.7037
33.61926,27,5,1,613,22.7037
33.65936,27,5,1,613,22.7037
33.69469,27,5,1,613,22.7037
33.73034,27,5,1,613,22.7037
33.76385,27,5,1,613,22.7037
33.79708,27,5,1,613,22.7037
33.83162,27,5,1,613,22.7037
33.86562,28,5,1,613,21.89286
33.90289,28,5,1,613,21.89286
33.93789,28,5,1,613,21.89286
33.97174,28,5,1,613,21.89286
34.00785,28,5,1,613,21.89286
34.04367,28,5,1,613,21.89286
34.0786,28,5,1,613,21.89286
34.11184,28,5,1,613,21.89286
34.14507,28,5,1,613,21.89286
34.1783,28,5,1,613,21.89286
34.21342,28,5,1,613,21.89286
34.24742,28,5,1,613,21.89286
34.28419,28,5,1,613,21.89286
34.31746,28,5,1,613,21.89286
34.35155,28,5,1,613,21.89286
34.38665,28,5,1,613,21.89286
34.42273,28,5,1,613,21.89286
34.45747,28,5,1,613,21.89286
34.49136,28,5,1,613,21.89286
34.52522,28,5,1,613,21.89286
34.55847,28,5,1,613,21.89286
34.59732,28,5,1,599,21.39286
34.63611,28,5,1,570,20.35714
34.6715,28,5,1,570,20.35714
34.70514,28,5,1,570,20.35714
34.74085,28,5,1,570,20.35714
34.77628,28,5,1,570,20.35714
34.80959,28,5,1,570,20.35714
34.84615,28,5,1,570,20.35714
34.88168,29,5,1,570,19.65517
34.92498,29,5,1,570,19.65517
34.95821,29,5,1,570,19.65517
34.99464,29,5,1,570,19.65517
35.03069,29,5,1,570,19.65517
35.06428,29,5,1,570,19.65517
35.10131,29,5,1,570,19.65517
35.13476,29,5,1,570,19.65517
35.168,29,5,1,570,19.65517
35.20155,29,5,1,570,19.65517
35.23641,29,5,1,570,19.65517
35.26964,29,5,1,570,19.65517
35.30347,29,5,1,570,19.65517
35.344,29,5,1,570,19.65517
35.38225,29,5,1,570,19.65517
35.42575,29,5,1,536,18.48276
35.46372,29,5,1,487,16.7931
35.50002,29,5,1,473,16.31034
35.54123,29,5,1,458,15.7931
35.5794,29,5,1,410,14.13793
35.61404,29,5,1,381,13.13793
35.65736,29,5,1,338,11.65517
35.69774,29,5,1,314,10.82759
35.73926,29,5,1,299,10.31034
35.77731,29,5,1,280,9.655172
35.81084,29,5,1,241,8.310345
35.84426,29,5,1,236,8.137931
35.878,27,5,1,236,8.740741
35.9123,27,5,1,236,8.740741
35.94554,27,5,1,236,8.740741
35.9881,27,5,1,236,8.740741
36.02444,27,5,1,236,8.740741
36.07499,27,5,1,236,8.740741
36.11245,27,5,1,236,8.740741
36.15023,27,5,1,236,8.740741
36.18434,27,5,1,236,8.740741
36.2259,27,5,1,236,8.740741
36.26085,27,5,1,236,8.740741
36.29428,27,5,1,236,8.740741
36.32806,27,5,1,236,8.740741
36.36414,27,5,1,236,8.740741
36.39893,27,5,1,236,8.740741
36.43332,27,5,1,236,8.740741
36.47158,27,5,1,246,9.111111
36.50674,27,5,1,270,10
36.54226,27,5,1,289,10.7037
36.58097,27,5,1,323,11.96296
36.61827,27,5,1,381,14.11111
36.65886,27,5,1,434,16.07407
36.6936,27,5,1,463,17.14815
36.73346,27,5,1,497,18.40741
36.77756,27,5,1,512,18.96296
36.81122,27,5,1,516,19.11111
36.8457,27,5,1,521,19.2963
36.88149,27,5,1,521,19.2963
36.92021,27,5,1,521,19.2963
36.95477,27,5,1,521,19.2963
36.98801,27,5,1,521,19.2963
37.02323,27,5,1,521,19.2963
37.06218,27,5,1,521,19.2963
37.09792,27,5,1,521,19.2963
37.13525,27,5,1,521,19.2963
37.17827,27,5,1,521,19.2963
37.2115,27,5,1,521,19.2963
37.24844,27,5,1,521,19.2963
37.29275,27,5,1,521,19.2963
37.32853,27,5,1,521,19.2963
37.36176,27,5,1,521,19.2963
37.4013,27,5,1,521,19.2963
37.44025,27,5,1,521,19.2963
37.47441,27,5,1,521,19.2963
37.50892,27,5,1,521,19.2963
37.54269,27,5,1,521,19.2963
37.57735,27,5,1,521,19.2963
37.61608,27,5,1,521,19.2963
37.65639,27,5,1,521,19.2963
37.71234,27,5,1,521,19.2963
37.74632,27,5,1,521,19.2963
37.78882,27,5,1,521,19.2963
37.82206,27,5,1,521,19.2963
37.8553,26,5,1,521,20.03846
37.89696,26,5,1,521,20.03846
37.94025,26,5,1,521,20.03846
37.98063,26,5,1,521,20.03846
38.03982,26,5,1,521,20.03846
38.07862,26,5,1,521,20.03846
38.11848,26,5,1,521,20.03846
38.15449,26,5,1,521,20.03846
38.18877,26,5,1,521,20.03846
38.22676,26,5,1,521,20.03846
38.2609,26,5,1,521,20.03846
38.29996,26,5,1,454,17.46154
38.34136,26,5,1,338,13
38.37661,26,5,1,280,10.76923
38.41643,26,5,1,198,7.615385
38.46194,26,5,1,140,5.384615
38.50128,26,5,1,115,4.423077
38.53918,26,5,1,82,3.153846
38.57693,26,5,1,67,2.576923
38.6115,26,5,1,62,2.384615
38.64747,26,5,1,43,1.653846
38.6887,26,5,1,0,0
38.72379,26,5,1,0,0
38.76057,26,5,1,0,0
38.7967,26,5,1,0,0
38.83456,26,5,1,0,0
38.87992,26,5,1,0,0
38.92176,26,5,1,0,0
38.96166,26,5,1,0,0
38.99491,26,5,1,0,0
39.02926,26,5,1,0,0
39.06791,26,5,1,0,0
39.10422,26,5,1,0,0
39.15882,26,5,1,0,0
39.21767,26,5,1,0,0
39.27952,26,5,1,0,0
39.33293,26,5,1,0,0
39.38426,26,5,1,0,0
39.47695,26,5,1,0,0
39.52859,26,5,1,0,0
39.58578,26,5,1,0,0
39.63815,26,5,1,0,0
39.67167,26,5,1,0,0
39.70536,26,5,1,0,0
39.74072,26,5,1,0,0
39.78012,26,5,1,0,0
39.841,26,5,1,0,0
39.89923,21,5,1,0,0
39.95205,21,5,1,0,0
40.00521,21,5,1,0,0
40.05389,21,5,1,0,0
40.10411,21,5,1,0,0
40.15957,21,5,1,0,0
40.22916,21,5,1,0,0
40.28723,21,5,1,0,0
40.32365,21,5,1,0,0
40.35688,21,5,1,0,0
40.39011,21,5,1,0,0
40.429,21,5,1,0,0
40.46902,21,5,1,0,0
40.50645,21,5,1,0,0
40.54246,21,5,1,0,0
40.58187,21,5,1,0,0
40.61924,21,5,1,0,0
40.65469,21,5,1,0,0
40.69289,21,5,1,0,0
40.72744,21,5,1,0,0
40.78036,21,5,1,0,0
40.81649,21,5,1,0,0
40.85353,22,5,1,0,0
40.89013,22,5,1,0,0
40.92579,22,5,1,0,0
40.97184,22,5,1,0,0
41.00826,22,5,1,0,0
41.0421,22,5,1,0,0
41.07534,22,5,1,0,0
41.10862,22,5,1,0,0
41.14287,22,5,1,0,0
41.1848,22,5,1,0,0
41.22036,22,5,1,0,0
41.26876,22,5,1,0,0
41.31964,22,5,1,0,0
41.35287,22,5,1,0,0
41.38721,22,5,1,0,0
41.4243,22,5,1,0,0
41.46314,22,5,1,0,0
41.50185,22,5,1,0,0
41.53878,22,5,1,0,0
41.57202,22,5,1,0,0
41.61129,22,5,1,0,0
41.64716,22,5,1,0,0
41.68224,22,5,1,0,0
41.71937,22,5,1,0,0
41.75261,22,5,1,0,0
41.79044,22,5,1,0,0
41.82548,22,5,1,0,0
41.85872,27,5,1,0,0
41.90554,27,5,1,0,0
41.93961,27,5,1,0,0
41.97521,27,5,1,0,0
42.01002,27,5,1,0,0
42.04325,27,5,1,0,0
42.07721,27,5,1,0,0
42.11084,27,5,1,0,0
42.15847,27,5,1,0,0
42.19758,27,5,1,0,0
42.23519,27,5,1,0,0
42.27388,27,5,1,0,0
42.3112,27,5,1,0,0
42.34863,27,5,1,0,0
42.38186,27,5,1,0,0
42.41579,27,5,1,0,0
42.44903,27,5,1,0,0
42.4844,27,5,1,0,0
42.52279,27,5,1,0,0
42.55645,27,5,1,0,0
42.59009,27,5,1,0,0
42.62567,27,5,1,0,0
42.65939,27,5,1,0,0
42.69349,27,5,1,0,0
42.73137,27,5,1,0,0
42.76635,27,5,1,0,0
42.80887,27,5,1,0,0
42.84683,27,5,1,0,0
42.88231,28,5,1,0,0
42.91732,28,5,1,0,0
42.95292,28,5,1,0,0
42.98735,28,5,1,0,0
43.02059,28,5,1,0,0
43.05869,28,5,1,0,0
43.09407,28,5,1,0,0
43.1289,28,5,1,0,0
43.17566,28,5,1,0,0
43.21326,28,5,1,0,0
43.24777,28,5,1,0,0
43.28474,28,5,1,0,0
43.32109,28,5,1,0,0
43.37811,28,5,1,0,0
43.41406,28,5,1,0,0
43.45061,28,5,1,0,0
43.48747,28,5,1,0,0
43.52237,28,5,1,0,0
43.5561,28,5,1,0,0
43.58989,28,5,1,0,0
43.62794,28,5,1,0,0
43.66422,28,5,1,0,0
43.70259,28,5,1,0,0
43.73816,28,5,1,0,0
43.78484,28,5,1,0,0
43.81954,28,5,1,0,0
43.85568,26,5,1,0,0
43.88909,26,5,1,0,0
43.92514,26,5,1,0,0
43.96003,26,5,1,0,0
43.99326,26,5,1,0,0
44.02936,26,5,1,0,0
44.0626,26,5,1,0,0
44.09814,26,5,1,0,0
44.13187,26,5,1,0,0
44.17041,26,5,1,0,0
44.20994,26,5,1,0,0
44.2453,26,5,1,0,0
44.28728,26,5,1,0,0
44.32098,26,5,1,0,0
44.35443,26,5,1,0,0
44.39681,26,5,1,0,0
44.4318,26,5,1,0,0
44.4694,26,5,1,0,0
44.50264,26,5,1,0,0
44.54277,26,5,1,0,0
44.57984,26,5,1,0,0
44.61543,26,5,1,0,0
44.6592,26,5,1,0,0
44.69244,26,5,1,0,0
44.72755,26,5,1,0,0
44.76759,26,5,1,0,0
44.80083,26,5,1,0,0
44.83522,26,5,1,0,0
44.87158,28,5,1,0,0
44.93512,28,5,1,0,0
44.96835,28,5,1,0,0
45.00158,28,5,1,0,0
45.03553,28,5,1,0,0
45.07174,28,5,1,0,0
45.1064,28,5,1,0,0
45.14,28,5,1,0,0
45.17287,28,5,1,0,0
45.2061,28,5,1,0,0
45.24158,28,5,1,0,0
45.29723,28,5,1,0,0
45.34138,28,5,1,0,0
45.3895,28,5,1,0,0
45.42733,28,5,1,0,0
45.4641,28,5,1,0,0
45.5078,28,5,1,0,0
45.55256,28,5,1,0,0
45.5965,28,5,1,0,0
45.63962,28,5,1,0,0
45.67525,28,5,1,0,0
45.71835,28,5,1,0,0
45.75926,28,5,1,0,0
45.79372,28,5,1,0,0
45.83591,28,5,1,0,0
45.86957,25,5,1,0,0
45.90521,25,5,1,0,0
45.96984,25,5,1,0,0
46.00845,25,5,1,0,0
46.04272,25,5,1,0,0
46.09249,25,5,1,0,0
46.12573,25,5,1,0,0
46.16275,25,5,1,0,0
46.20053,25,5,1,0,0
46.23508,25,5,1,0,0
46.26961,25,5,1,0,0
46.31078,25,5,1,0,0
46.34792,25,5,1,0,0
46.38633,25,5,1,0,0
46.42177,25,5,1,0,0
46.45768,25,5,1,0,0
46.49154,25,5,1,0,0
46.52478,25,5,1,0,0
46.55801,25,5,1,0,0
46.59921,25,5,1,0,0
46.63364,25,5,1,0,0
46.66846,25,5,1,0,0
46.70299,25,5,1,0,0
46.74034,25,5,1,0,0
46.77979,25,5,1,0,0
46.81302,25,5,1,0,0
46.84815,25,5,1,0,0
46.89483,27,5,1,0,0
46.9312,27,5,1,0,0
46.96626,27,5,1,0,0
46.99949,27,5,1,0,0
47.03272,27,5,1,0,0
47.0713,27,5,1,0,0
47.10896,27,5,1,0,0
47.14241,27,5,1,0,0
47.17739,27,5,1,0,0
47.2151,27,5,1,0,0
47.25287,27,5,1,0,0
47.28651,27,5,1,0,0
47.32172,27,5,1,0,0
47.35521,27,5,1,0,0
47.38859,27,5,1,0,0
47.42512,27,5,1,0,0
47.46645,27,5,1,0,0
47.49968,27,5,1,0,0
47.53305,27,5,1,0,0
47.56739,27,5,1,0,0
47.60063,27,5,1,0,0
47.63386,27,5,1,0,0
47.66765,27,5,1,0,0
47.70089,27,5,1,0,0
47.73611,27,5,1,0,0
47.77011,27,5,1,0,0
47.80654,27,5,1,0,0
47.8425,27,5,1,0,0
47.88004,28,5,1,0,0
47.91327,28,5,1,0,0
47.94771,28,5,1,0,0
47.98095,28,5,1,0,0
48.01418,28,5,1,0,0
48.04743,28,5,1,0,0
48.08252,28,5,1,0,0
48.11982,28,5,1,0,0
48.15428,28,5,1,0,0
48.18879,28,5,1,0,0
48.22203,28,5,1,0,0
48.2566,28,5,1,0,0
48.29243,28,5,1,0,0
48.32716,28,5,1,0,0
48.36381,28,5,1,0,0
48.39704,28,5,1,0,0
48.43264,28,5,1,0,0
48.46692,28,5,1,0,0
48.51051,28,5,1,1,0.03571429
48.60145,28,5,1,1,0.03571429
48.64967,28,5,1,1,0.03571429
48.6829,28,5,1,1,0.03571429
48.72147,28,5,1,1,0.03571429
48.77506,28,5,1,2,0.07142857
48.81463,28,5,1,2,0.07142857
48.85241,28,5,1,2,0.07142857
48.88564,26,5,1,2,0.07692308
48.92361,26,5,1,2,0.07692308
48.95705,26,5,1,3,0.1153846
48.99674,26,5,1,3,0.1153846
49.03018,26,5,1,3,0.1153846
49.0741,26,5,1,3,0.1153846
49.10781,26,5,1,3,0.1153846
49.14085,26,5,1,4,0.1538462
49.17387,26,5,1,4,0.1538462
49.20848,26,5,1,4,0.1538462
49.24192,26,5,1,4,0.1538462
49.28433,26,5,1,4,0.1538462
49.31756,26,5,1,5,0.1923077
49.3508,26,5,1,5,0.1923077
49.38403,26,5,1,5,0.1923077
49.41726,26,5,1,5,0.1923077
49.45049,26,5,1,5,0.1923077
49.48373,26,5,1,6,0.2307692
49.52055,26,5,1,6,0.2307692
49.55596,26,5,1,6,0.2307692
49.5892,26,5,1,6,0.2307692
49.62243,26,5,1,6,0.2307692
49.65691,26,5,1,7,0.2692308
49.69015,26,5,1,7,0.2692308
49.72736,26,5,1,7,0.2692308
49.76365,26,5,1,7,0.2692308
49.80075,26,5,1,7,0.2692308
49.83432,26,5,1,8,0.3076923
49.86722,28,5,1,8,0.2857143
49.90549,28,5,1,8,0.2857143
49.93982,28,5,1,8,0.2857143
49.98037,28,5,1,8,0.2857143
50.0136,28,5,1,9,0.3214286
50.04747,28,5,1,9,0.3214286
50.08102,28,5,1,9,0.3214286
50.11998,28,5,1,9,0.3214286
50.15359,28,5,1,9,0.3214286
50.18682,28,5,1,10,0.3571429
50.22005,28,5,1,10,0.3571429
50.25391,28,5,1,10,0.3571429
50.28714,28,5,1,10,0.3571429
50.32162,28,5,1,10,0.3571429
50.35485,28,5,1,11,0.3928571
50.38921,28,5,1,11,0.3928571
50.42244,28,5,1,11,0.3928571
50.4557,28,5,1,11,0.3928571
50.48894,28,5,1,11,0.3928571
50.52282,28,5,1,12,0.4285714
50.55759,28,5,1,12,0.4285714
50.59182,28,5,1,12,0.4285714
50.62999,28,5,1,12,0.4285714
50.77015,28,5,1,12,0.4285714
50.80569,28,5,1,13,0.4642857
50.84018,28,5,1,13,0.4642857
50.87614,26,5,1,13,0.5
50.91433,26,5,1,13,0.5
50.94756,26,5,1,13,0.5
50.98267,26,5,1,14,0.5384616
51.02147,26,5,1,14,0.5384616
51.0597,26,5,1,14,0.5384616
51.09708,26,5,1,14,0.5384616
51.13633,26,5,1,14,0.5384616
51.1773,26,5,1,15,0.5769231
51.21838,26,5,1,15,0.5769231
51.25798,26,5,1,15,0.5769231
51.29312,26,5,1,15,0.5769231
51.33118,26,5,1,15,0.5769231
51.36893,26,5,1,16,0.6153846
51.40735,26,5,1,16,0.6153846
51.45187,26,5,1,16,0.6153846
51.50274,26,5,1,16,0.6153846
51.54293,26,5,1,16,0.6153846
51.58667,26,5,1,17,0.6538461
51.62,26,5,1,17,0.6538461
51.65385,26,5,1,17,0.6538461
51.68821,26,5,1,17,0.6538461
51.72399,26,5,1,17,0.6538461
51.7691,26,5,1,18,0.6923077
51.80249,26,5,1,18,0.6923077
51.83813,26,5,1,18,0.6923077
51.87232,26,5,1,18,0.6923077
51.91529,26,5,1,18,0.6923077
51.95261,26,5,1,19,0.7307692
51.98866,26,5,1,19,0.7307692
52.02209,26,5,1,19,0.7307692
52.05533,26,5,1,19,0.7307692
52.09983,26,5,1,19,0.7307692
52.13862,26,5,1,20,0.7692308
52.17484,26,5,1,20,0.7692308
52.20916,26,5,1,20,0.7692308
52.24239,26,5,1,20,0.7692308
52.28217,26,5,1,20,0.7692308
52.32047,26,5,1,21,0.8076923
52.35371,26,5,1,21,0.8076923
52.38954,26,5,1,21,0.8076923
52.42359,26,5,1,21,0.8076923
52.45682,26,5,1,21,0.8076923
52.50311,26,5,1,22,0.8461539
52.54751,26,5,1,22,0.8461539
52.60683,26,5,1,22,0.8461539
